run,model_type,sim_id,snap_idx,a,pos_mse,pk_ratio_k0.0245,cross_corr_k0.0245,pk_ratio_k0.0491,cross_corr_k0.0491,pk_ratio_k0.0736,cross_corr_k0.0736,pk_ratio_k0.0982,cross_corr_k0.0982,pk_ratio_k0.1227,cross_corr_k0.1227,pk_ratio_k0.1473,cross_corr_k0.1473,pk_ratio_k0.1718,cross_corr_k0.1718,pk_ratio_k0.1963,cross_corr_k0.1963,pk_ratio_k0.2209,cross_corr_k0.2209,pk_ratio_k0.2454,cross_corr_k0.2454,pk_ratio_k0.2700,cross_corr_k0.2700,pk_ratio_k0.2945,cross_corr_k0.2945,pk_ratio_k0.3191,cross_corr_k0.3191,pk_ratio_k0.3436,cross_corr_k0.3436,pk_ratio_k0.3682,cross_corr_k0.3682,pk_ratio_k0.3927,cross_corr_k0.3927,pk_ratio_k0.4172,cross_corr_k0.4172,pk_ratio_k0.4418,cross_corr_k0.4418,pk_ratio_k0.4663,cross_corr_k0.4663,pk_ratio_k0.4909,cross_corr_k0.4909,pk_ratio_k0.5154,cross_corr_k0.5154,pk_ratio_k0.5400,cross_corr_k0.5400,pk_ratio_k0.5645,cross_corr_k0.5645,pk_ratio_k0.5890,cross_corr_k0.5890,pk_ratio_k0.6136,cross_corr_k0.6136,pk_ratio_k0.6381,cross_corr_k0.6381,pk_ratio_k0.6627,cross_corr_k0.6627,pk_ratio_k0.6872,cross_corr_k0.6872,pk_ratio_k0.7118,cross_corr_k0.7118,pk_ratio_k0.7363,cross_corr_k0.7363,pk_ratio_k0.7609,cross_corr_k0.7609,pk_ratio_k0.7854,cross_corr_k0.7854,pk_ratio_k0.8099,cross_corr_k0.8099,pk_ratio_k0.8345,cross_corr_k0.8345,pk_ratio_k0.8590,cross_corr_k0.8590,pk_ratio_k0.8836,cross_corr_k0.8836,pk_ratio_k0.9081,cross_corr_k0.9081,pk_ratio_k0.9327,cross_corr_k0.9327,pk_ratio_k0.9572,cross_corr_k0.9572,pk_ratio_k0.9817,cross_corr_k0.9817,pk_ratio_k1.0063,cross_corr_k1.0063,pk_ratio_k1.0308,cross_corr_k1.0308,pk_ratio_k1.0554,cross_corr_k1.0554,pk_ratio_k1.0799,cross_corr_k1.0799,pk_ratio_k1.1045,cross_corr_k1.1045,pk_ratio_k1.1290,cross_corr_k1.1290,pk_ratio_k1.1536,cross_corr_k1.1536,pk_ratio_k1.1781,cross_corr_k1.1781,pk_ratio_k1.2026,cross_corr_k1.2026,pk_ratio_k1.2272,cross_corr_k1.2272,pk_ratio_k1.2517,cross_corr_k1.2517,pk_ratio_k1.2763,cross_corr_k1.2763,pk_ratio_k1.3008,cross_corr_k1.3008,pk_ratio_k1.3254,cross_corr_k1.3254,pk_ratio_k1.3499,cross_corr_k1.3499,pk_ratio_k1.3744,cross_corr_k1.3744,pk_ratio_k1.3990,cross_corr_k1.3990,pk_ratio_k1.4235,cross_corr_k1.4235,pk_ratio_k1.4481,cross_corr_k1.4481,pk_ratio_k1.4726,cross_corr_k1.4726,pk_ratio_k1.4972,cross_corr_k1.4972,pk_ratio_k1.5217,cross_corr_k1.5217,pk_ratio_k1.5463,cross_corr_k1.5463
cnn electric-dream,cnn,92,49,1.0,1.6936366591835395e-05,1.001329779624939,0.9999963641166687,1.0007678270339966,0.9999725818634033,1.0025553703308105,0.9999367594718933,1.0025399923324585,0.9998646378517151,1.0075044631958008,0.9997752904891968,1.0070912837982178,0.9996803402900696,1.0028961896896362,0.9995718598365784,1.0062658786773682,0.9993423819541931,1.0076497793197632,0.9991927742958069,1.008609652519226,0.9987296462059021,1.009771466255188,0.9985349774360657,1.015489935874939,0.9980403184890747,1.0085304975509644,0.9978833198547363,1.0173976421356201,0.9971346855163574,1.0163161754608154,0.9963274598121643,1.0163887739181519,0.9960432052612305,1.022312045097351,0.9952217936515808,1.0185941457748413,0.9941567182540894,1.014651894569397,0.9931159019470215,1.0180509090423584,0.9923188090324402,1.0115851163864136,0.9915193915367126,1.0165224075317383,0.990321159362793,1.0085105895996094,0.9892661571502686,1.0119596719741821,0.9876126646995544,1.0067991018295288,0.9859562516212463,1.0056177377700806,0.983912467956543,1.0066452026367188,0.9827251434326172,1.0029044151306152,0.9809020161628723,0.9969515204429626,0.9793586134910583,0.9925289750099182,0.9772233366966248,0.9922298789024353,0.974626898765564,0.9874377846717834,0.9722620844841003,0.9915243983268738,0.9706161022186279,0.9868367910385132,0.9671210646629333,0.9762993454933167,0.9654168486595154,0.981500506401062,0.9627980589866638,0.9748753905296326,0.958151638507843,0.9596195220947266,0.9577112793922424,0.9618609547615051,0.9542806148529053,0.9528397917747498,0.950606107711792,0.9516496658325195,0.9474316835403442,0.9450598955154419,0.9457545876502991,0.9313971996307373,0.9405195116996765,0.9190536737442017,0.9360195994377136,0.9159097075462341,0.9350713491439819,0.9154473543167114,0.9307985901832581,0.9115639328956604,0.9246079325675964,0.9012027978897095,0.9199292659759521,0.8891375660896301,0.9154667258262634,0.8911099433898926,0.9117926955223083,0.8746728897094727,0.9059430956840515,0.8730121850967407,0.901033341884613,0.8594822287559509,0.8978864550590515,0.8542006015777588,0.8901819586753845,0.8461371064186096,0.8870232701301575,0.8344917893409729,0.8823662996292114,0.8252725601196289,0.8753262758255005,0.8268346786499023,0.8710735440254211,0.8146286606788635,0.8660787343978882,0.813369631767273,0.860105574131012,0.8087246417999268,0.8550679087638855,0.80241858959198,0.8496996164321899,0.7951691150665283,0.844001054763794
cnn electric-dream,cnn,93,0,0.10000000149011612,4.4951013933314243e-07,1.0000042915344238,0.999857485294342,0.9992027282714844,0.9997034072875977,0.9984999895095825,0.9993234276771545,0.9975545406341553,0.9987582564353943,0.9963078498840332,0.9979454874992371,0.9941580295562744,0.9972178339958191,0.992794394493103,0.9961937069892883,0.9900432825088501,0.9955620765686035,0.9877784252166748,0.9939616918563843,0.9849526286125183,0.9924155473709106,0.9805986881256104,0.9907631874084473,0.9773502945899963,0.9894617795944214,0.9733331203460693,0.9867697358131409,0.9690394401550293,0.9849599599838257,0.963510274887085,0.983079731464386,0.9576497673988342,0.9793869853019714,0.9507222175598145,0.9784057140350342,0.9436556696891785,0.9755604267120361,0.936180055141449,0.9727687835693359,0.9283663034439087,0.9689360857009888,0.918313205242157,0.9672151207923889,0.9096677303314209,0.9619808793067932,0.8998235464096069,0.9591732025146484,0.8899363279342651,0.955446183681488,0.8780702948570251,0.9503932595252991,0.8651951551437378,0.9463233947753906,0.8525652885437012,0.9429754614830017,0.8436601758003235,0.9379920363426208,0.8250333666801453,0.9343124032020569,0.8125947117805481,0.9265263676643372,0.8022446632385254,0.9224905967712402,0.7832717895507812,0.9172880053520203,0.765064001083374,0.9106547236442566,0.7505396008491516,0.9041135907173157,0.7278510332107544,0.8965904116630554,0.7184632420539856,0.890021562576294,0.696697473526001,0.8831257224082947,0.6791086196899414,0.8765508532524109,0.6607810258865356,0.8659940958023071,0.642755925655365,0.8595529794692993,0.6280912160873413,0.8491602540016174,0.603483259677887,0.8394420146942139,0.5888863801956177,0.8335532546043396,0.5684404969215393,0.8202109932899475,0.5491538047790527,0.8102376461029053,0.5316244959831238,0.7959622740745544,0.5144057273864746,0.7864064574241638,0.495428204536438,0.7687250375747681,0.4785325229167938,0.7577802538871765,0.45398515462875366,0.7396702766418457,0.4408327639102936,0.7256708145141602,0.4225042462348938,0.7123066186904907,0.4037211537361145,0.6991485953330994,0.389168918132782,0.6728637218475342,0.3702234625816345,0.6560198664665222,0.35547176003456116,0.6362383365631104,0.3400050401687622,0.619422435760498,0.3242189884185791,0.5991799831390381,0.30601370334625244,0.5872335433959961,0.2932835519313812,0.555418074131012,0.2822202444076538,0.5383229851722717,0.26681703329086304,0.5142676830291748,0.25493621826171875,0.5007021427154541
cnn electric-dream,cnn,93,12,0.3204081654548645,3.424986971367616e-06,1.000531792640686,0.9999166131019592,1.0011622905731201,0.9998360872268677,1.0021764039993286,0.9996272325515747,1.0023525953292847,0.9993507862091064,1.0029349327087402,0.9989312887191772,1.0008766651153564,0.9984803199768066,1.0036169290542603,0.9979953765869141,0.999996542930603,0.9977916479110718,1.0025206804275513,0.9970042109489441,1.0024402141571045,0.9963144063949585,0.9983413219451904,0.9954624772071838,1.0008920431137085,0.9946998357772827,0.9958655834197998,0.9936716556549072,0.9992433786392212,0.9924920201301575,0.9980539679527283,0.9916270971298218,0.9963241219520569,0.9898566603660583,0.9943270683288574,0.9892709255218506,0.9866639375686646,0.9875234961509705,0.9864745140075684,0.9867976307868958,0.9814062118530273,0.9846352934837341,0.9776646494865417,0.9834226965904236,0.9708605408668518,0.9811611175537109,0.9683969020843506,0.9794285893440247,0.9612820148468018,0.9773330688476562,0.9563673734664917,0.9742891788482666,0.9494391679763794,0.9718494415283203,0.9394372701644897,0.9698627591133118,0.9292688369750977,0.9658381938934326,0.9204666614532471,0.963241457939148,0.9060799479484558,0.959199845790863,0.8978018164634705,0.9559913277626038,0.8869739174842834,0.9528234004974365,0.8705506324768066,0.9483605623245239,0.862930417060852,0.9434671401977539,0.8471506237983704,0.938556969165802,0.8299272060394287,0.9333898425102234,0.819115936756134,0.9288068413734436,0.806117594242096,0.9235101938247681,0.7931006550788879,0.9159585237503052,0.7776699662208557,0.9097372889518738,0.7691425681114197,0.9041525721549988,0.749521017074585,0.8994573950767517,0.7320172190666199,0.8922244906425476,0.713196873664856,0.8836965560913086,0.70363450050354,0.8758580088615417,0.6882069110870361,0.8663041591644287,0.6787336468696594,0.8613414168357849,0.666741132736206,0.8533182740211487,0.6470963358879089,0.844641387462616,0.6347472071647644,0.8333935141563416,0.6241356730461121,0.826002299785614,0.6009302735328674,0.8169107437133789,0.5953029990196228,0.8038986325263977,0.5850729942321777,0.797209620475769,0.5695303678512573,0.7846338748931885,0.5612488389015198,0.7761449813842773,0.5443270802497864,0.7693101167678833,0.5317643880844116,0.7527331709861755,0.5247686505317688,0.7482002973556519,0.50923091173172,0.7329500317573547,0.4983650743961334,0.7240607142448425,0.48675987124443054,0.7123173475265503,0.4833980202674866,0.7053541541099548
cnn electric-dream,cnn,93,24,0.5408163070678711,7.748547432129271e-06,1.0003598928451538,0.9999507665634155,1.0023503303527832,0.9999118447303772,1.0043326616287231,0.9997921586036682,1.005094051361084,0.9996728301048279,1.0069708824157715,0.9994549751281738,1.0055493116378784,0.9992334246635437,1.0119085311889648,0.9989416003227234,1.0057882070541382,0.9988806843757629,1.013066291809082,0.9985560178756714,1.0146186351776123,0.9982463717460632,1.010819435119629,0.9978959560394287,1.0157126188278198,0.9974863529205322,1.0135995149612427,0.9969333410263062,1.0209057331085205,0.9964542388916016,1.0200989246368408,0.9961166381835938,1.0233057737350464,0.9953538775444031,1.026681900024414,0.9947500228881836,1.0208523273468018,0.993941605091095,1.023440957069397,0.9935017824172974,1.028252124786377,0.9924131631851196,1.0265562534332275,0.991605281829834,1.0302833318710327,0.990109920501709,1.0221929550170898,0.9895929098129272,1.027702808380127,0.9884785413742065,1.0267080068588257,0.9870423674583435,1.023682713508606,0.9863037467002869,1.0233447551727295,0.9842312335968018,1.0192703008651733,0.9824276566505432,1.0170975923538208,0.9805976152420044,1.0112066268920898,0.9794538021087646,1.0104191303253174,0.9767722487449646,0.9983917474746704,0.9750667810440063,0.9952362179756165,0.9721126556396484,0.9988780617713928,0.9708662033081055,0.9960752129554749,0.9678632616996765,0.9849108457565308,0.9650686979293823,0.9824955463409424,0.961651623249054,0.9772197008132935,0.9589471817016602,0.968964695930481,0.9564906358718872,0.9642812609672546,0.9521103501319885,0.9682389497756958,0.9495923519134521,0.9625216126441956,0.9456885457038879,0.94728684425354,0.9435168504714966,0.9424529075622559,0.939215898513794,0.9379872679710388,0.9355338215827942,0.9357989430427551,0.9322090744972229,0.9248677492141724,0.926727294921875,0.915507972240448,0.9234656691551208,0.9144171476364136,0.9183312058448792,0.8976850509643555,0.9142335653305054,0.8984472155570984,0.9109726548194885,0.8926035761833191,0.9070265889167786,0.8802387714385986,0.9015220403671265,0.8730373978614807,0.8974977731704712,0.8670843243598938,0.8885717391967773,0.8622506260871887,0.8873783349990845,0.854229211807251,0.8801919221878052,0.8443014621734619,0.8770566582679749,0.8414847254753113,0.870541512966156,0.8278668522834778,0.8636943697929382,0.8259239792823792,0.8632165789604187,0.8114867210388184,0.8580504655838013,0.8110466599464417,0.8518217206001282
cnn electric-dream,cnn,93,37,0.7795918583869934,1.2801705452147871e-05,0.9994674921035767,0.9999746680259705,1.002484679222107,0.9999604225158691,1.0049306154251099,0.9998918771743774,1.0046052932739258,0.9998341202735901,1.0086134672164917,0.99969881772995,1.007681131362915,0.9996228814125061,1.0136253833770752,0.9993672370910645,1.0060011148452759,0.9993071556091309,1.0143043994903564,0.9990495443344116,1.0181448459625244,0.9987420439720154,1.0105082988739014,0.9985451698303223,1.0138845443725586,0.9981123208999634,1.0122570991516113,0.9974963665008545,1.0220777988433838,0.9972876310348511,1.0177780389785767,0.9966976642608643,1.0248403549194336,0.9961709380149841,1.024328589439392,0.9951954483985901,1.0181477069854736,0.9945222735404968,1.0170681476593018,0.9936832785606384,1.0271955728530884,0.9928242564201355,1.0280072689056396,0.9917386770248413,1.0296118259429932,0.9904119372367859,1.0234031677246094,0.9892626404762268,1.0273677110671997,0.9880343079566956,1.025880217552185,0.9869048595428467,1.021009922027588,0.9854514002799988,1.0291502475738525,0.983260989189148,1.0112088918685913,0.9826741218566895,1.0177017450332642,0.9794824719429016,1.014495611190796,0.9778758883476257,1.0064083337783813,0.9763175249099731,0.994949221611023,0.9737148284912109,0.9946876764297485,0.9714978933334351,0.9923864006996155,0.9699951410293579,0.9923620223999023,0.9677000641822815,0.981267511844635,0.9646818041801453,0.9713658094406128,0.9617717266082764,0.969781756401062,0.958677351474762,0.9672780632972717,0.95589280128479,0.9621037840843201,0.9528201222419739,0.9635687470436096,0.9492724537849426,0.9575546383857727,0.9462996125221252,0.9484087824821472,0.9445626735687256,0.9406073689460754,0.9404377341270447,0.936601996421814,0.93670654296875,0.9237378835678101,0.9331182241439819,0.9184549450874329,0.9295154809951782,0.9189831018447876,0.9256070852279663,0.9067613482475281,0.9199057221412659,0.9061299562454224,0.9178581237792969,0.8994877338409424,0.9135858416557312,0.8910363912582397,0.9075330495834351,0.8814606070518494,0.9034067988395691,0.8739616870880127,0.9006142020225525,0.8654342889785767,0.8945547938346863,0.8646702170372009,0.8925385475158691,0.8528305292129517,0.8855741024017334,0.8438367247581482,0.881187379360199,0.8431240916252136,0.875608503818512,0.8333562612533569,0.871717631816864,0.8366526365280151,0.8678430914878845,0.8218730688095093,0.8620885610580444,0.816529393196106,0.8570416569709778
cnn electric-dream,cnn,93,49,1.0,1.715569851512555e-05,0.9986169934272766,0.9999860525131226,1.0022586584091187,0.9999768733978271,1.0048351287841797,0.9999182224273682,1.0031183958053589,0.9998369812965393,1.008734941482544,0.9996863603591919,1.0088229179382324,0.9996029138565063,1.0126796960830688,0.9992309212684631,1.005282998085022,0.9990773797035217,1.013273000717163,0.9985961318016052,1.0189346075057983,0.9980490803718567,1.0097357034683228,0.997581958770752,1.0105584859848022,0.9969078898429871,1.0076795816421509,0.9958703517913818,1.0196514129638672,0.9953982830047607,1.0149540901184082,0.9941049814224243,1.0209609270095825,0.9933644533157349,1.019527554512024,0.9915415644645691,1.0094349384307861,0.9903052449226379,1.0099680423736572,0.9886159300804138,1.0162922143936157,0.987448513507843,1.0219807624816895,0.9855341911315918,1.0174691677093506,0.9836999177932739,1.0146260261535645,0.981340765953064,1.012641191482544,0.9797265529632568,1.0156844854354858,0.9778879880905151,1.0122880935668945,0.9750998020172119,1.0232467651367188,0.9728783369064331,1.003476619720459,0.9706135392189026,1.0073261260986328,0.967169463634491,1.0054131746292114,0.9636309742927551,1.0030732154846191,0.961581289768219,0.9912838935852051,0.9567932486534119,0.9943958520889282,0.9551716446876526,0.9868653416633606,0.9511914849281311,0.9889616370201111,0.9482642412185669,0.976348340511322,0.9440239071846008,0.96920245885849,0.9404022693634033,0.9575151801109314,0.9363729357719421,0.9603223204612732,0.9326280951499939,0.9531369805335999,0.9290710091590881,0.9439076781272888,0.9221616983413696,0.936758816242218,0.9180209636688232,0.9294435381889343,0.9146535396575928,0.9344447255134583,0.9101632237434387,0.9184920191764832,0.9067583680152893,0.903616726398468,0.9005606174468994,0.9028111100196838,0.8982069492340088,0.9036509990692139,0.8935327529907227,0.8798601627349854,0.8898793458938599,0.8843494057655334,0.8836407661437988,0.8733669519424438,0.8806566596031189,0.862125813961029,0.8711625337600708,0.8559198379516602,0.8662427663803101,0.8534870743751526,0.8611371517181396,0.847970187664032,0.856113612651825,0.8367332220077515,0.8517707586288452,0.8445194363594055,0.8447708487510681,0.8378112316131592,0.8395354747772217,0.8325667381286621,0.8309398293495178,0.8128366470336914,0.8249719738960266,0.8226749897003174,0.822083055973053,0.8128392696380615,0.8177521228790283,0.8085268139839172,0.8120605945587158
cnn electric-dream,cnn,94,0,0.10000000149011612,4.482032522901136e-07,0.9999509453773499,0.9998354911804199,0.9992415308952332,0.9995854496955872,0.9984836578369141,0.9993693232536316,0.9979348182678223,0.9986333847045898,0.9962805509567261,0.9982313513755798,0.9947165250778198,0.9970705509185791,0.9927278757095337,0.9963650107383728,0.9901229739189148,0.9952669739723206,0.9873434901237488,0.9942411184310913,0.985126793384552,0.9927191734313965,0.9809611439704895,0.9907026290893555,0.9773741364479065,0.9895213842391968,0.9716218709945679,0.986966609954834,0.9675461053848267,0.9851758480072021,0.9634647369384766,0.9835336804389954,0.9585187435150146,0.979972779750824,0.9513314962387085,0.9783843755722046,0.9427652955055237,0.9750645756721497,0.9374648332595825,0.9718291759490967,0.9278985857963562,0.9689117074012756,0.9217799305915833,0.9658119082450867,0.9113235473632812,0.9622213244438171,0.8989594578742981,0.959246039390564,0.8899704813957214,0.956386148929596,0.8792316913604736,0.9515728950500488,0.868495762348175,0.9477364420890808,0.8547483086585999,0.9446414709091187,0.8407468795776367,0.9375496506690979,0.8304153084754944,0.9332600831985474,0.8156960010528564,0.9273577928543091,0.8006271719932556,0.9239733815193176,0.7828676104545593,0.9177426695823669,0.7704331278800964,0.9118611216545105,0.7506919503211975,0.9041202068328857,0.7357259392738342,0.8972079753875732,0.7226228713989258,0.890715479850769,0.7027269005775452,0.8850361108779907,0.681352436542511,0.8732728958129883,0.6678388714790344,0.8680816888809204,0.644585907459259,0.8600396513938904,0.6319552659988403,0.8495109677314758,0.6119467616081238,0.8428027033805847,0.5920327305793762,0.8319174647331238,0.5701917409896851,0.8200545907020569,0.553122878074646,0.8089132905006409,0.5339741706848145,0.7939884662628174,0.5221956372261047,0.7858171463012695,0.5042691826820374,0.7700889706611633,0.4813454747200012,0.762198805809021,0.4636174440383911,0.7418303489685059,0.4379310607910156,0.7243131995201111,0.4273912012577057,0.7099925875663757,0.40815091133117676,0.6956999897956848,0.39665085077285767,0.6698721647262573,0.37647032737731934,0.6573892831802368,0.3586110472679138,0.6375212073326111,0.3431278169155121,0.6197394132614136,0.329072505235672,0.6004554629325867,0.31142330169677734,0.5770310759544373,0.29471567273139954,0.5553023815155029,0.2890963852405548,0.5395509600639343,0.2739720344543457,0.5219073295593262,0.26322799921035767,0.4985809624195099
cnn electric-dream,cnn,94,12,0.3204081654548645,3.3866601825138787e-06,1.000099778175354,0.9999043941497803,1.0007774829864502,0.9997886419296265,0.9996085166931152,0.9996759295463562,1.0016475915908813,0.9992405772209167,1.0018641948699951,0.9990952610969543,1.0009233951568604,0.9984464049339294,1.001953363418579,0.9980702996253967,1.0015337467193604,0.9975492358207703,1.0024144649505615,0.9971043467521667,1.002516508102417,0.9962766766548157,1.0027047395706177,0.995530366897583,1.0018310546875,0.9946740865707397,1.0003572702407837,0.9936807751655579,0.998133659362793,0.9926871657371521,1.0015201568603516,0.9919993281364441,0.9973650574684143,0.9905288219451904,0.9989742636680603,0.9896493554115295,0.9903683662414551,0.9881969094276428,0.9901013374328613,0.9863615036010742,0.9879583120346069,0.985292911529541,0.9834674000740051,0.9836353659629822,0.9767306447029114,0.9815525412559509,0.9762696623802185,0.9796882271766663,0.9703139066696167,0.9778520464897156,0.9609730839729309,0.9753216505050659,0.9581969976425171,0.9725567102432251,0.9484786987304688,0.9700796008110046,0.9385342001914978,0.9668688774108887,0.9280282855033875,0.963458240032196,0.9174536466598511,0.9609509706497192,0.9115931391716003,0.9572923183441162,0.8962629437446594,0.9537736773490906,0.8866719603538513,0.948513388633728,0.8741429448127747,0.944442093372345,0.8587375283241272,0.9407000541687012,0.8511706590652466,0.9359280467033386,0.8329983949661255,0.9292660355567932,0.8210676312446594,0.9240856766700745,0.8014044165611267,0.9182296991348267,0.7911679148674011,0.9115192890167236,0.7801746726036072,0.9065283536911011,0.7635073065757751,0.8982964158058167,0.7516513466835022,0.8923505544662476,0.7381765246391296,0.8842312693595886,0.7214442491531372,0.8783299326896667,0.7074137330055237,0.869454026222229,0.692344069480896,0.860701858997345,0.6906830668449402,0.8550270199775696,0.6644087433815002,0.8454623818397522,0.6485026478767395,0.8343327641487122,0.6358084678649902,0.8269692063331604,0.6205933094024658,0.8172908425331116,0.6096134781837463,0.8091053366661072,0.5997792482376099,0.8003296852111816,0.5833807587623596,0.7890479564666748,0.5694295763969421,0.7819454073905945,0.5559686422348022,0.7680699825286865,0.5514959096908569,0.7604513168334961,0.534345805644989,0.7464843988418579,0.5299103260040283,0.7386502027511597,0.5150336623191833,0.7259809970855713,0.5086174607276917,0.7153230309486389,0.49744683504104614,0.7086665630340576
cnn electric-dream,cnn,94,24,0.5408163070678711,7.62701438361546e-06,1.0003410577774048,0.9999486804008484,1.0016552209854126,0.9999033808708191,1.000826358795166,0.9998406767845154,1.0034617185592651,0.9995962977409363,1.0059340000152588,0.9995377063751221,1.0064343214035034,0.9992395639419556,1.0078333616256714,0.9990098476409912,1.0088945627212524,0.9987393617630005,1.0135940313339233,0.9985461831092834,1.0136874914169312,0.9981067180633545,1.0155571699142456,0.9978066086769104,1.0192967653274536,0.9972972273826599,1.0203725099563599,0.9969459772109985,1.0206973552703857,0.9964290857315063,1.0235450267791748,0.9959693551063538,1.0221275091171265,0.9955160617828369,1.028464913368225,0.9950876235961914,1.0254902839660645,0.994088888168335,1.0300482511520386,0.9933679103851318,1.0309149026870728,0.9928316473960876,1.027758240699768,0.9918690919876099,1.0311155319213867,0.9909575581550598,1.0335369110107422,0.9897452592849731,1.0339785814285278,0.9889499545097351,1.0308283567428589,0.9875742197036743,1.0278836488723755,0.9859131574630737,1.0286129713058472,0.984591543674469,1.0321683883666992,0.982408344745636,1.0222864151000977,0.9812249541282654,1.0216457843780518,0.9791715741157532,1.0182366371154785,0.977153480052948,1.0192844867706299,0.9753773808479309,1.0156038999557495,0.9727457165718079,1.0039619207382202,0.9706094264984131,1.00066077709198,0.9681916236877441,0.994133710861206,0.9655970335006714,0.9925374984741211,0.9625014662742615,0.9888564944267273,0.9601802825927734,0.9844744801521301,0.9569873213768005,0.9792845249176025,0.953386664390564,0.9723795652389526,0.9503009915351868,0.971947968006134,0.9459218978881836,0.9526627063751221,0.9425762891769409,0.9628706574440002,0.9386717677116394,0.9448419809341431,0.9350916743278503,0.9492674469947815,0.931073009967804,0.9362861514091492,0.926496684551239,0.9359313249588013,0.9225658178329468,0.9251662492752075,0.9165647625923157,0.9211456179618835,0.9127282500267029,0.9163928627967834,0.9092605113983154,0.9085618257522583,0.9039648771286011,0.8969827890396118,0.900646448135376,0.8907411098480225,0.8945090174674988,0.8863627910614014,0.8907878398895264,0.88222336769104,0.8858762383460999,0.8775795102119446,0.8804851174354553,0.8624048233032227,0.8762325048446655,0.8567305207252502,0.8732784390449524,0.8503656387329102,0.8691773414611816,0.8443672060966492,0.8627650141716003,0.8380149006843567,0.8596556186676025,0.8322964310646057,0.8560186624526978
cnn electric-dream,cnn,94,37,0.7795918583869934,1.2560457435029093e-05,1.0001455545425415,0.9999788999557495,1.001569151878357,0.9999649524688721,1.0008649826049805,0.9999261498451233,1.0027732849121094,0.9997966885566711,1.0073121786117554,0.9997465014457703,1.0080740451812744,0.9996427893638611,1.0087785720825195,0.9994797706604004,1.009775161743164,0.9992718696594238,1.0161209106445312,0.9991248846054077,1.0120189189910889,0.9987595677375793,1.017170786857605,0.9985201358795166,1.0214266777038574,0.9981034994125366,1.0198012590408325,0.9978583455085754,1.0211143493652344,0.9974998235702515,1.0266139507293701,0.9968056082725525,1.0178366899490356,0.9966023564338684,1.0216403007507324,0.9960942268371582,1.0269782543182373,0.9950875639915466,1.0254312753677368,0.9946080446243286,1.0247023105621338,0.9938850998878479,1.0287582874298096,0.9929800629615784,1.027916669845581,0.9917935729026794,1.0254433155059814,0.9906288385391235,1.029365062713623,0.9899937510490417,1.0330305099487305,0.9887524247169495,1.0256829261779785,0.987604022026062,1.0245018005371094,0.9857351183891296,1.0260522365570068,0.9843143224716187,1.02114999294281,0.9835282564163208,1.0163812637329102,0.9808931350708008,1.0187350511550903,0.9789546132087708,1.0151417255401611,0.9771835803985596,1.0076438188552856,0.9758651256561279,1.0071619749069214,0.9734463691711426,0.9996554851531982,0.9708213210105896,1.0014749765396118,0.9690314531326294,0.9906067252159119,0.9658238887786865,0.9853718280792236,0.9632470011711121,0.9781717658042908,0.9599301815032959,0.9847480654716492,0.9573999643325806,0.9654552936553955,0.9547203183174133,0.9650058150291443,0.9517177939414978,0.9542152285575867,0.9490092396736145,0.9523593783378601,0.9448246955871582,0.9446589350700378,0.941646933555603,0.9309021830558777,0.9398446083068848,0.9278952479362488,0.9361568093299866,0.9178836345672607,0.9312399625778198,0.9155849814414978,0.9273585081100464,0.9058436155319214,0.9226645827293396,0.8979832530021667,0.9181089997291565,0.8916117548942566,0.9146517515182495,0.8738160133361816,0.9111600518226624,0.8712037205696106,0.9066444635391235,0.8714685440063477,0.9005269408226013,0.8658254742622375,0.8974817991256714,0.8569946885108948,0.8919978737831116,0.8609655499458313,0.8900630474090576,0.849859893321991,0.8852216601371765,0.8398084044456482,0.8806069493293762,0.8356883525848389,0.87747722864151,0.8186665773391724,0.8723500967025757,0.8224878907203674,0.8672811388969421
